SUBID,month_id,watch_date,watch_time,month,day_name,day_type,month_Name,Tv_Channel,Time_of_day,Duration,Usage_level,hour_of_day,Region,Age,Age_Group,Email_flag,Social_Media_flag,Gender,Race
809795,2016-02-23,2016-02-23,08:43:00,2016-02,Tue,weekday,Feb,ICC Cricket World Cup 2011,02 morning,00:02:56,05 extreme usage:>2 hrs,8,Kwazulu Natal,24,youth,1,1,male,coloured
2369817,2016-01-14,2016-01-14,07:49:00,2016-01,Thu,weekday,Jan,Supersport Live Events,02 morning,00:00:18,05 extreme usage:>2 hrs,7,Limpopo,32,youth,1,1,male,indian_asian
2369817,2016-01-16,2016-01-16,11:32:00,2016-01,Sat,weekday,Jan,Supersport Live Events,02 morning,00:00:00,05 extreme usage:>2 hrs,11,Limpopo,32,youth,1,1,male,indian_asian
2369817,2016-02-03,2016-02-03,07:41:00,2016-02,Wed,weekday,Feb,Boomerang,02 morning,00:00:00,05 extreme usage:>2 hrs,7,Limpopo,32,youth,1,1,male,indian_asian
894690,2016-03-24,2016-03-24,11:02:00,2016-03,Thu,weekday,Mar,Supersport Live Events,02 morning,00:08:52,05 extreme usage:>2 hrs,11,Limpopo,29,youth,1,1,male,indian_asian
809798,2016-02-22,2016-02-22,15:04:00,2016-02,Mon,weekday,Feb,ICC Cricket World Cup 2011,03 afternoon,00:01:12,05 extreme usage:>2 hrs,15,Kwazulu Natal,29,youth,1,1,male,None
821379,2016-03-06,2016-03-06,17:09:00,2016-03,Sun,weekday,Mar,Boomerang,03 afternoon,00:00:11,05 extreme usage:>2 hrs,17,Mpumalanga,17,teenager,1,1,female,black
893304,2016-03-23,2016-03-23,08:21:00,2016-03,Wed,weekday,Mar,ICC Cricket World Cup 2011,02 morning,00:01:08,05 extreme usage:>2 hrs,8,Mpumalanga,24,youth,1,1,male,indian_asian
893304,2016-03-23,2016-03-23,09:45:00,2016-03,Wed,weekday,Mar,SuperSport Blitz,02 morning,00:00:34,05 extreme usage:>2 hrs,9,Mpumalanga,24,youth,1,1,male,indian_asian
893304,2016-03-20,2016-03-20,11:34:00,2016-03,Sun,weekday,Mar,ICC Cricket World Cup 2011,02 morning,00:01:12,05 extreme usage:>2 hrs,11,Mpumalanga,24,youth,1,1,male,indian_asian
832627,2016-02-27,2016-02-27,17:46:00,2016-02,Sat,weekday,Feb,E! Entertainment,03 afternoon,00:06:04,05 extreme usage:>2 hrs,17,Mpumalanga,26,youth,1,1,female,black
867055,2016-03-06,2016-03-06,14:56:00,2016-03,Sun,weekday,Mar,Africa Magic,03 afternoon,00:06:49,05 extreme usage:>2 hrs,14,Western Cape,37,adult,1,1,male,black
809799,2016-02-24,2016-02-24,08:55:00,2016-02,Wed,weekday,Feb,ICC Cricket World Cup 2011,02 morning,00:01:26,05 extreme usage:>2 hrs,8,Western Cape,22,youth,1,1,male,white
809800,2016-01-29,2016-01-29,04:12:00,2016-01,Fri,weekday,Jan,CNN,01 midnight,00:00:40,05 extreme usage:>2 hrs,4,Western Cape,48,adult,1,1,male,coloured
809800,2016-01-21,2016-01-21,14:25:00,2016-01,Thu,weekday,Jan,Supersport Live Events,03 afternoon,00:09:44,05 extreme usage:>2 hrs,14,Western Cape,48,adult,1,1,male,coloured
808396,2016-03-24,2016-03-24,14:19:00,2016-03,Thu,weekday,Mar,Supersport Live Events,03 afternoon,00:36:18,05 extreme usage:>2 hrs,14,Kwazulu Natal,31,youth,1,1,male,indian_asian
808396,2016-02-24,2016-02-24,15:29:00,2016-02,Wed,weekday,Feb,ICC Cricket World Cup 2011,03 afternoon,00:03:50,05 extreme usage:>2 hrs,15,Kwazulu Natal,31,youth,1,1,male,indian_asian
808396,2016-02-24,2016-02-24,14:40:00,2016-02,Wed,weekday,Feb,ICC Cricket World Cup 2011,03 afternoon,00:02:12,05 extreme usage:>2 hrs,14,Kwazulu Natal,31,youth,1,1,male,indian_asian
808396,2016-03-12,2016-03-12,12:28:00,2016-03,Sat,weekday,Mar,ICC Cricket World Cup 2011,03 afternoon,00:14:52,05 extreme usage:>2 hrs,12,Kwazulu Natal,31,youth,1,1,male,indian_asian
808396,2016-03-25,2016-03-25,11:34:00,2016-03,Fri,weekday,Mar,ICC Cricket World Cup 2011,02 morning,00:04:12,05 extreme usage:>2 hrs,11,Kwazulu Natal,31,youth,1,1,male,indian_asian
930935,2016-03-25,2016-03-25,04:57:00,2016-03,Fri,weekday,Mar,E! Entertainment,01 midnight,00:00:00,05 extreme usage:>2 hrs,4,Gauteng,23,youth,1,1,male,None
930935,2016-03-29,2016-03-29,02:28:00,2016-03,Tue,weekday,Mar,SuperSport Blitz,01 midnight,00:00:00,05 extreme usage:>2 hrs,2,Gauteng,23,youth,1,1,male,None
930935,2016-03-29,2016-03-29,15:45:00,2016-03,Tue,weekday,Mar,ICC Cricket World Cup 2011,03 afternoon,00:25:18,05 extreme usage:>2 hrs,15,Gauteng,23,youth,1,1,male,None
930935,2016-03-27,2016-03-27,19:53:00,2016-03,Sun,weekday,Mar,M-Net,04 evening,00:01:19,05 extreme usage:>2 hrs,19,Gauteng,23,youth,1,1,male,None
940545,2016-03-14,2016-03-14,14:39:00,2016-03,Mon,weekday,Mar,MK,03 afternoon,00:00:39,05 extreme usage:>2 hrs,14,Gauteng,33,youth,1,1,female,black
940545,2016-03-24,2016-03-24,10:32:00,2016-03,Thu,weekday,Mar,Africa Magic,02 morning,00:00:37,05 extreme usage:>2 hrs,10,Gauteng,33,youth,1,1,female,black
940545,2016-03-31,2016-03-31,19:19:00,2016-03,Thu,weekday,Mar,Channel O,04 evening,00:00:54,05 extreme usage:>2 hrs,19,Gauteng,33,youth,1,1,female,black
940545,2016-03-28,2016-03-28,10:13:00,2016-03,Mon,weekday,Mar,SawSee,02 morning,00:09:36,05 extreme usage:>2 hrs,10,Gauteng,33,youth,1,1,female,black
867058,2016-01-09,2016-01-09,20:51:00,2016-01,Sat,weekday,Jan,Boomerang,04 evening,00:00:35,05 extreme usage:>2 hrs,20,Limpopo,18,teenager,1,1,male,black
867058,2016-01-09,2016-01-09,21:13:00,2016-01,Sat,weekday,Jan,Africa Magic,04 evening,00:00:00,05 extreme usage:>2 hrs,21,Limpopo,18,teenager,1,1,male,black
867058,2016-01-09,2016-01-09,21:53:00,2016-01,Sat,weekday,Jan,E! Entertainment,04 evening,00:00:00,05 extreme usage:>2 hrs,21,Limpopo,18,teenager,1,1,male,black
809801,2016-02-20,2016-02-20,21:18:00,2016-02,Sat,weekday,Feb,Channel O,04 evening,00:00:42,05 extreme usage:>2 hrs,21,Western Cape,35,youth,1,1,male,black
772606,2016-02-05,2016-02-05,18:27:00,2016-02,Fri,weekday,Feb,Channel O,04 evening,00:16:36,05 extreme usage:>2 hrs,18,Kwazulu Natal,29,youth,1,1,male,black
772606,2016-02-02,2016-02-02,13:19:00,2016-02,Tue,weekday,Feb,Trace TV,03 afternoon,00:01:12,05 extreme usage:>2 hrs,13,Kwazulu Natal,29,youth,1,1,male,black
772606,2016-02-16,2016-02-16,17:15:00,2016-02,Tue,weekday,Feb,Supersport Live Events,03 afternoon,00:00:34,05 extreme usage:>2 hrs,17,Kwazulu Natal,29,youth,1,1,male,black
772606,2016-01-26,2016-01-26,10:17:00,2016-01,Tue,weekday,Jan,Trace TV,02 morning,00:00:18,05 extreme usage:>2 hrs,10,Kwazulu Natal,29,youth,1,1,male,black
772606,2016-01-31,2016-01-31,11:30:00,2016-01,Sun,weekday,Jan,Trace TV,02 morning,00:03:21,05 extreme usage:>2 hrs,11,Kwazulu Natal,29,youth,1,1,male,black
772606,2016-01-24,2016-01-24,10:20:00,2016-01,Sun,weekday,Jan,Trace TV,02 morning,00:01:54,05 extreme usage:>2 hrs,10,Kwazulu Natal,29,youth,1,1,male,black
893309,2016-03-04,2016-03-04,15:07:00,2016-03,Fri,weekday,Mar,Trace TV,03 afternoon,00:01:03,05 extreme usage:>2 hrs,15,Western Cape,42,adult,1,1,female,indian_asian
893309,2016-03-06,2016-03-06,13:43:00,2016-03,Sun,weekday,Mar,Boomerang,03 afternoon,00:05:42,05 extreme usage:>2 hrs,13,Western Cape,42,adult,1,1,female,indian_asian
611535,2016-01-09,2016-01-09,05:36:00,2016-01,Sat,weekday,Jan,Supersport Live Events,01 midnight,00:51:04,05 extreme usage:>2 hrs,5,Gauteng,27,youth,1,1,male,indian_asian
611535,2016-01-13,2016-01-13,18:36:00,2016-01,Wed,weekday,Jan,SuperSport Blitz,04 evening,00:00:00,05 extreme usage:>2 hrs,18,Gauteng,27,youth,1,1,male,indian_asian
786821,2016-01-16,2016-01-16,21:21:00,2016-01,Sat,weekday,Jan,Trace TV,04 evening,00:06:06,05 extreme usage:>2 hrs,21,Mpumalanga,37,adult,1,1,male,black
2259822,2016-03-21,2016-03-21,18:19:00,2016-03,Mon,weekday,Mar,Cartoon Network,04 evening,00:08:46,05 extreme usage:>2 hrs,18,Free State,21,youth,1,1,male,black
819774,2016-02-26,2016-02-26,14:41:00,2016-02,Fri,weekday,Feb,ICC Cricket World Cup 2011,03 afternoon,00:46:06,05 extreme usage:>2 hrs,14,Gauteng,25,youth,1,1,male,indian_asian
819774,2016-03-02,2016-03-02,08:15:00,2016-03,Wed,weekday,Mar,SuperSport Blitz,02 morning,00:01:48,05 extreme usage:>2 hrs,8,Gauteng,25,youth,1,1,male,indian_asian
819774,2016-03-30,2016-03-30,09:06:00,2016-03,Wed,weekday,Mar,ICC Cricket World Cup 2011,02 morning,00:03:40,05 extreme usage:>2 hrs,9,Gauteng,25,youth,1,1,male,indian_asian
819774,2016-03-01,2016-03-01,09:53:00,2016-03,Tue,weekday,Mar,ICC Cricket World Cup 2011,02 morning,00:03:46,05 extreme usage:>2 hrs,9,Gauteng,25,youth,1,1,male,indian_asian
821393,2016-03-27,2016-03-27,14:31:00,2016-03,Sun,weekday,Mar,Channel O,03 afternoon,02:09:51,05 extreme usage:>2 hrs,14,Kwazulu Natal,35,youth,1,1,male,black
804347,2016-02-21,2016-02-21,08:09:00,2016-02,Sun,weekday,Feb,SuperSport Blitz,02 morning,00:01:58,05 extreme usage:>2 hrs,8,Gauteng,37,adult,1,1,male,white
1107713,2016-03-04,2016-03-04,15:45:00,2016-03,Fri,weekday,Mar,Trace TV,03 afternoon,00:01:30,05 extreme usage:>2 hrs,15,Gauteng,44,adult,1,1,male,black
1107713,2016-03-06,2016-03-06,19:53:00,2016-03,Sun,weekday,Mar,Supersport Live Events,04 evening,00:00:26,05 extreme usage:>2 hrs,19,Gauteng,44,adult,1,1,male,black
1107713,2016-03-07,2016-03-07,20:19:00,2016-03,Mon,weekday,Mar,Channel O,04 evening,00:47:30,05 extreme usage:>2 hrs,20,Gauteng,44,adult,1,1,male,black
840760,2016-03-18,2016-03-18,15:00:00,2016-03,Fri,weekday,Mar,Channel O,03 afternoon,00:00:00,05 extreme usage:>2 hrs,15,Gauteng,29,youth,1,1,male,black
1107714,2016-01-25,2016-01-25,09:22:00,2016-01,Mon,weekday,Jan,Channel O,02 morning,00:24:33,05 extreme usage:>2 hrs,9,North West,27,youth,1,1,male,black
809809,2016-02-05,2016-02-05,15:17:00,2016-02,Fri,weekday,Feb,Supersport Live Events,03 afternoon,00:07:32,05 extreme usage:>2 hrs,15,Kwazulu Natal,29,youth,1,1,female,indian_asian
809809,2016-03-05,2016-03-05,16:22:00,2016-03,Sat,weekday,Mar,ICC Cricket World Cup 2011,03 afternoon,00:00:46,05 extreme usage:>2 hrs,16,Kwazulu Natal,29,youth,1,1,female,indian_asian
720305,2016-01-18,2016-01-18,21:30:00,2016-01,Mon,weekday,Jan,Supersport Live Events,04 evening,00:00:00,05 extreme usage:>2 hrs,21,Gauteng,29,youth,1,1,female,black
720305,2016-01-19,2016-01-19,06:55:00,2016-01,Tue,weekday,Jan,Channel O,02 morning,00:10:24,05 extreme usage:>2 hrs,6,Gauteng,29,youth,1,1,female,black
720305,2016-01-18,2016-01-18,23:28:00,2016-01,Mon,weekday,Jan,Trace TV,04 evening,00:04:24,05 extreme usage:>2 hrs,23,Gauteng,29,youth,1,1,female,black
940555,2016-03-30,2016-03-30,08:39:00,2016-03,Wed,weekday,Mar,Boomerang,02 morning,00:05:25,05 extreme usage:>2 hrs,8,Limpopo,25,youth,1,1,male,indian_asian
621521,2016-01-12,2016-01-12,12:07:00,2016-01,Tue,weekday,Jan,Trace TV,03 afternoon,00:01:06,05 extreme usage:>2 hrs,12,Gauteng,25,youth,1,1,male,black
2091343,2016-03-31,2016-03-31,18:55:00,2016-03,Thu,weekday,Mar,Channel O,04 evening,01:02:36,05 extreme usage:>2 hrs,18,Gauteng,34,youth,1,1,male,black
930950,2016-03-29,2016-03-29,20:32:00,2016-03,Tue,weekday,Mar,SuperSport Blitz,04 evening,00:05:04,05 extreme usage:>2 hrs,20,Western Cape,32,youth,1,1,male,coloured
927311,2016-03-30,2016-03-30,19:06:00,2016-03,Wed,weekday,Mar,CNN,04 evening,00:01:49,05 extreme usage:>2 hrs,19,Gauteng,10,child,1,1,male,None
927311,2016-03-30,2016-03-30,15:59:00,2016-03,Wed,weekday,Mar,ICC Cricket World Cup 2011,03 afternoon,00:10:36,05 extreme usage:>2 hrs,15,Gauteng,10,child,1,1,male,None
877297,2016-03-24,2016-03-24,12:57:00,2016-03,Thu,weekday,Mar,Supersport Live Events,03 afternoon,00:00:00,05 extreme usage:>2 hrs,12,Gauteng,28,youth,1,1,male,indian_asian
804350,2016-02-20,2016-02-20,05:40:00,2016-02,Sat,weekday,Feb,Trace TV,01 midnight,00:00:42,05 extreme usage:>2 hrs,5,Western Cape,28,youth,1,1,female,coloured
804350,2016-01-14,2016-01-14,21:42:00,2016-01,Thu,weekday,Jan,Boomerang,04 evening,00:00:15,05 extreme usage:>2 hrs,21,Western Cape,28,youth,1,1,female,coloured
804350,2016-03-04,2016-03-04,21:30:00,2016-03,Fri,weekday,Mar,E! Entertainment,04 evening,00:46:38,05 extreme usage:>2 hrs,21,Western Cape,28,youth,1,1,female,coloured
804350,2016-03-19,2016-03-19,15:05:00,2016-03,Sat,weekday,Mar,E! Entertainment,03 afternoon,00:00:20,05 extreme usage:>2 hrs,15,Western Cape,28,youth,1,1,female,coloured
802821,2016-02-21,2016-02-21,07:25:00,2016-02,Sun,weekday,Feb,Cartoon Network,02 morning,00:01:08,05 extreme usage:>2 hrs,7,Western Cape,26,youth,1,1,male,coloured
802821,2016-02-21,2016-02-21,16:12:00,2016-02,Sun,weekday,Feb,Channel O,03 afternoon,00:01:06,05 extreme usage:>2 hrs,16,Western Cape,26,youth,1,1,male,coloured
809813,2016-02-16,2016-02-16,21:33:00,2016-02,Tue,weekday,Feb,Supersport Live Events,04 evening,00:25:46,05 extreme usage:>2 hrs,21,Western Cape,35,youth,1,1,male,black
832641,2016-03-01,2016-03-01,20:12:00,2016-03,Tue,weekday,Mar,Break in transmission,04 evening,00:03:11,05 extreme usage:>2 hrs,20,Western Cape,30,youth,1,1,male,black
821402,2016-02-27,2016-02-27,14:58:00,2016-02,Sat,weekday,Feb,Trace TV,03 afternoon,00:37:27,05 extreme usage:>2 hrs,14,Gauteng,24,youth,1,1,male,black
778959,2016-03-31,2016-03-31,15:14:00,2016-03,Thu,weekday,Mar,Africa Magic,03 afternoon,00:00:11,05 extreme usage:>2 hrs,15,Gauteng,20,youth,1,1,male,black
778959,2016-03-31,2016-03-31,09:58:00,2016-03,Thu,weekday,Mar,Cartoon Network,02 morning,00:00:32,05 extreme usage:>2 hrs,9,Gauteng,20,youth,1,1,male,black
778959,2016-03-31,2016-03-31,13:39:00,2016-03,Thu,weekday,Mar,Trace TV,03 afternoon,00:32:24,05 extreme usage:>2 hrs,13,Gauteng,20,youth,1,1,male,black
778959,2016-03-31,2016-03-31,14:51:00,2016-03,Thu,weekday,Mar,Trace TV,03 afternoon,00:32:45,05 extreme usage:>2 hrs,14,Gauteng,20,youth,1,1,male,black
778959,2016-03-30,2016-03-30,10:36:00,2016-03,Wed,weekday,Mar,DStv Events 1,02 morning,00:02:35,05 extreme usage:>2 hrs,10,Gauteng,20,youth,1,1,male,black
2369849,2016-02-25,2016-02-25,11:04:00,2016-02,Thu,weekday,Feb,Cartoon Network,02 morning,00:13:54,05 extreme usage:>2 hrs,11,Northern Cape,39,adult,1,1,female,black
2369849,2016-03-19,2016-03-19,01:07:00,2016-03,Sat,weekday,Mar,Channel O,01 midnight,00:06:00,05 extreme usage:>2 hrs,1,Northern Cape,39,adult,1,1,female,black
2369849,2016-03-19,2016-03-19,03:38:00,2016-03,Sat,weekday,Mar,Cartoon Network,01 midnight,01:03:02,05 extreme usage:>2 hrs,3,Northern Cape,39,adult,1,1,female,black
2369849,2016-02-06,2016-02-06,13:48:00,2016-02,Sat,weekday,Feb,Channel O,03 afternoon,00:01:33,05 extreme usage:>2 hrs,13,Northern Cape,39,adult,1,1,female,black
2369849,2016-03-29,2016-03-29,10:02:00,2016-03,Tue,weekday,Mar,Cartoon Network,02 morning,00:33:53,05 extreme usage:>2 hrs,10,Northern Cape,39,adult,1,1,female,black
902099,2016-03-25,2016-03-25,14:15:00,2016-03,Fri,weekday,Mar,ICC Cricket World Cup 2011,03 afternoon,00:00:34,05 extreme usage:>2 hrs,14,Gauteng,56,elder,1,1,male,white
808402,2016-03-04,2016-03-04,09:58:00,2016-03,Fri,weekday,Mar,Channel O,02 morning,00:02:12,05 extreme usage:>2 hrs,9,None,0,infant,1,1,None,None
808402,2016-02-27,2016-02-27,13:58:00,2016-02,Sat,weekday,Feb,Supersport Live Events,03 afternoon,00:00:00,05 extreme usage:>2 hrs,13,None,0,infant,1,1,None,None
808402,2016-02-28,2016-02-28,16:13:00,2016-02,Sun,weekday,Feb,Trace TV,03 afternoon,00:11:18,05 extreme usage:>2 hrs,16,None,0,infant,1,1,None,None
920007,2016-03-28,2016-03-28,08:35:00,2016-03,Mon,weekday,Mar,ICC Cricket World Cup 2011,02 morning,00:00:30,05 extreme usage:>2 hrs,8,Mpumalanga,29,youth,1,1,male,black
920007,2016-03-28,2016-03-28,08:39:00,2016-03,Mon,weekday,Mar,Channel O,02 morning,00:04:15,05 extreme usage:>2 hrs,8,Mpumalanga,29,youth,1,1,male,black
920007,2016-03-25,2016-03-25,08:20:00,2016-03,Fri,weekday,Mar,Channel O,02 morning,00:03:00,05 extreme usage:>2 hrs,8,Mpumalanga,29,youth,1,1,male,black
104516,2016-03-26,2016-03-26,05:48:00,2016-03,Sat,weekday,Mar,CNN,01 midnight,00:01:09,05 extreme usage:>2 hrs,5,None,0,infant,1,1,None,None
221281,2016-01-29,2016-01-29,17:11:00,2016-01,Fri,weekday,Jan,M-Net,03 afternoon,00:02:54,05 extreme usage:>2 hrs,17,None,0,infant,1,1,None,None
221281,2016-01-27,2016-01-27,10:57:00,2016-01,Wed,weekday,Jan,Trace TV,02 morning,00:00:42,05 extreme usage:>2 hrs,10,None,0,infant,1,1,None,None
831231,2016-03-13,2016-03-13,14:12:00,2016-03,Sun,weekday,Mar,Supersport Live Events,03 afternoon,00:25:40,05 extreme usage:>2 hrs,14,Mpumalanga,33,youth,1,1,male,black
831231,2016-03-06,2016-03-06,18:24:00,2016-03,Sun,weekday,Mar,Africa Magic,04 evening,00:00:27,05 extreme usage:>2 hrs,18,Mpumalanga,33,youth,1,1,male,black
930955,2016-03-31,2016-03-31,17:58:00,2016-03,Thu,weekday,Mar,CNN,03 afternoon,00:02:02,05 extreme usage:>2 hrs,17,Gauteng,36,adult,1,1,male,black
930955,2016-03-29,2016-03-29,05:50:00,2016-03,Tue,weekday,Mar,Boomerang,01 midnight,00:00:48,05 extreme usage:>2 hrs,5,Gauteng,36,adult,1,1,male,black
809817,2016-02-19,2016-02-19,11:18:00,2016-02,Fri,weekday,Feb,Trace TV,02 morning,00:02:06,05 extreme usage:>2 hrs,11,Western Cape,27,youth,1,1,male,black
809817,2016-02-20,2016-02-20,08:17:00,2016-02,Sat,weekday,Feb,Trace TV,02 morning,00:02:30,05 extreme usage:>2 hrs,8,Western Cape,27,youth,1,1,male,black
809817,2016-02-19,2016-02-19,16:05:00,2016-02,Fri,weekday,Feb,Vuzu,03 afternoon,00:00:34,05 extreme usage:>2 hrs,16,Western Cape,27,youth,1,1,male,black
809817,2016-02-21,2016-02-21,15:23:00,2016-02,Sun,weekday,Feb,E! Entertainment,03 afternoon,00:06:10,05 extreme usage:>2 hrs,15,Western Cape,27,youth,1,1,male,black
2427141,2016-01-14,2016-01-14,18:04:00,2016-01,Thu,weekday,Jan,Channel O,04 evening,00:12:48,05 extreme usage:>2 hrs,18,Eastern Cape,33,youth,1,1,male,black
2427141,2016-03-19,2016-03-19,22:00:00,2016-03,Sat,weekday,Mar,Channel O,04 evening,00:12:45,05 extreme usage:>2 hrs,22,Eastern Cape,33,youth,1,1,male,black
772614,2016-01-22,2016-01-22,18:52:00,2016-01,Fri,weekday,Jan,Boomerang,04 evening,00:00:16,05 extreme usage:>2 hrs,18,Free State,24,youth,1,1,male,None
772614,2016-01-22,2016-01-22,17:42:00,2016-01,Fri,weekday,Jan,Boomerang,03 afternoon,00:05:29,05 extreme usage:>2 hrs,17,Free State,24,youth,1,1,male,None
772614,2016-01-16,2016-01-16,19:03:00,2016-01,Sat,weekday,Jan,Channel O,04 evening,00:01:42,05 extreme usage:>2 hrs,19,Free State,24,youth,1,1,male,None
772614,2016-01-22,2016-01-22,18:22:00,2016-01,Fri,weekday,Jan,kykNET,04 evening,00:06:36,05 extreme usage:>2 hrs,18,Free State,24,youth,1,1,male,None
266792,2016-03-15,2016-03-15,10:29:00,2016-03,Tue,weekday,Mar,ICC Cricket World Cup 2011,02 morning,00:26:20,05 extreme usage:>2 hrs,10,Gauteng,28,youth,1,1,male,coloured
266792,2016-03-03,2016-03-03,06:34:00,2016-03,Thu,weekday,Mar,ICC Cricket World Cup 2011,02 morning,00:01:58,05 extreme usage:>2 hrs,6,Gauteng,28,youth,1,1,male,coloured
804360,2016-02-17,2016-02-17,18:18:00,2016-02,Wed,weekday,Feb,Channel O,04 evening,00:01:03,05 extreme usage:>2 hrs,18,Limpopo,20,youth,1,1,male,black
804360,2016-02-17,2016-02-17,08:54:00,2016-02,Wed,weekday,Feb,Cartoon Network,02 morning,00:00:00,05 extreme usage:>2 hrs,8,Limpopo,20,youth,1,1,male,black
810268,2016-02-13,2016-02-13,15:27:00,2016-02,Sat,weekday,Feb,Cartoon Network,03 afternoon,00:00:38,05 extreme usage:>2 hrs,15,Mpumalanga,24,youth,1,1,male,black
2204331,2016-02-07,2016-02-07,09:35:00,2016-02,Sun,weekday,Feb,SuperSport Blitz,02 morning,00:00:26,05 extreme usage:>2 hrs,9,Gauteng,52,elder,1,1,male,black
2204331,2016-01-13,2016-01-13,13:32:00,2016-01,Wed,weekday,Jan,Channel O,03 afternoon,00:04:24,05 extreme usage:>2 hrs,13,Gauteng,52,elder,1,1,male,black
2204331,2016-01-14,2016-01-14,08:50:00,2016-01,Thu,weekday,Jan,M-Net,02 morning,00:00:04,05 extreme usage:>2 hrs,8,Gauteng,52,elder,1,1,male,black
2204331,2016-01-27,2016-01-27,15:47:00,2016-01,Wed,weekday,Jan,Africa Magic,03 afternoon,00:00:06,05 extreme usage:>2 hrs,15,Gauteng,52,elder,1,1,male,black
2204331,2016-01-20,2016-01-20,12:16:00,2016-01,Wed,weekday,Jan,E! Entertainment,03 afternoon,00:00:12,05 extreme usage:>2 hrs,12,Gauteng,52,elder,1,1,male,black
2204331,2016-01-13,2016-01-13,11:06:00,2016-01,Wed,weekday,Jan,SuperSport Blitz,02 morning,00:16:38,05 extreme usage:>2 hrs,11,Gauteng,52,elder,1,1,male,black
2204331,2016-02-23,2016-02-23,17:53:00,2016-02,Tue,weekday,Feb,Africa Magic,03 afternoon,00:00:13,05 extreme usage:>2 hrs,17,Gauteng,52,elder,1,1,male,black
2204331,2016-03-30,2016-03-30,19:43:00,2016-03,Wed,weekday,Mar,CNN,04 evening,00:02:24,05 extreme usage:>2 hrs,19,Gauteng,52,elder,1,1,male,black
2204331,2016-03-01,2016-03-01,19:20:00,2016-03,Tue,weekday,Mar,Supersport Live Events,04 evening,00:00:00,05 extreme usage:>2 hrs,19,Gauteng,52,elder,1,1,male,black
867080,2016-03-13,2016-03-13,21:00:00,2016-03,Sun,weekday,Mar,Channel O,04 evening,00:06:48,05 extreme usage:>2 hrs,21,Gauteng,18,teenager,1,1,male,white
867080,2016-03-14,2016-03-14,17:21:00,2016-03,Mon,weekday,Mar,Boomerang,03 afternoon,00:03:59,05 extreme usage:>2 hrs,17,Gauteng,18,teenager,1,1,male,white
867080,2016-03-05,2016-03-05,06:49:00,2016-03,Sat,weekday,Mar,SawSee,02 morning,00:00:24,05 extreme usage:>2 hrs,6,Gauteng,18,teenager,1,1,male,white
867080,2016-03-06,2016-03-06,07:02:00,2016-03,Sun,weekday,Mar,Channel O,02 morning,00:06:45,05 extreme usage:>2 hrs,7,Gauteng,18,teenager,1,1,male,white
867080,2016-03-07,2016-03-07,16:27:00,2016-03,Mon,weekday,Mar,Cartoon Network,03 afternoon,00:00:28,05 extreme usage:>2 hrs,16,Gauteng,18,teenager,1,1,male,white
867080,2016-03-17,2016-03-17,00:29:00,2016-03,Thu,weekday,Mar,Africa Magic,01 midnight,00:00:11,05 extreme usage:>2 hrs,0,Gauteng,18,teenager,1,1,male,white
150741,2016-01-20,2016-01-20,07:47:00,2016-01,Wed,weekday,Jan,Africa Magic,02 morning,00:10:21,05 extreme usage:>2 hrs,7,Gauteng,22,youth,1,1,female,black
809820,2016-02-22,2016-02-22,18:23:00,2016-02,Mon,weekday,Feb,Boomerang,04 evening,00:27:56,05 extreme usage:>2 hrs,18,Gauteng,25,youth,1,1,male,black
809820,2016-03-03,2016-03-03,19:36:00,2016-03,Thu,weekday,Mar,Supersport Live Events,04 evening,00:00:00,05 extreme usage:>2 hrs,19,Gauteng,25,youth,1,1,male,black
809820,2016-01-22,2016-01-22,17:25:00,2016-01,Fri,weekday,Jan,Supersport Live Events,03 afternoon,00:24:32,05 extreme usage:>2 hrs,17,Gauteng,25,youth,1,1,male,black
453480,2016-03-28,2016-03-28,08:48:00,2016-03,Mon,weekday,Mar,Africa Magic,02 morning,00:00:44,05 extreme usage:>2 hrs,8,None,0,infant,1,1,None,None
2015328,2016-03-02,2016-03-02,21:53:00,2016-03,Wed,weekday,Mar,SuperSport Blitz,04 evening,00:02:36,05 extreme usage:>2 hrs,21,Kwazulu Natal,28,youth,1,1,male,black
2015328,2016-03-08,2016-03-08,16:15:00,2016-03,Tue,weekday,Mar,ICC Cricket World Cup 2011,03 afternoon,00:46:02,05 extreme usage:>2 hrs,16,Kwazulu Natal,28,youth,1,1,male,black
2015328,2016-03-06,2016-03-06,13:42:00,2016-03,Sun,weekday,Mar,Supersport Live Events,03 afternoon,00:00:26,05 extreme usage:>2 hrs,13,Kwazulu Natal,28,youth,1,1,male,black
